Transcript_ID,Gene_ID
mRNA1137,mRNA1137
mRNA1138,mRNA1138
mRNA1139,mRNA1139
mRNA1140,mRNA1140
mRNA1141,mRNA1141
mRNA1142,mRNA1142
mRNA1143,mRNA1143
mRNA1144,mRNA1144
mRNA1145,mRNA1145
mRNA1146,mRNA1146
mRNA1147,mRNA1147
mRNA1148,mRNA1148
mRNA1149,mRNA1149
mRNA1150,mRNA1150
mRNA1151,mRNA1151
mRNA1152,mRNA1152
mRNA1153,mRNA1153
mRNA1154,mRNA1154
mRNA1155,mRNA1155
mRNA1156,mRNA1156
mRNA1157,mRNA1157
mRNA1158,mRNA1158
mRNA1159,mRNA1159
mRNA1160,mRNA1160
mRNA1161,mRNA1161
mRNA1162,mRNA1162
mRNA1163,mRNA1163
mRNA1164,mRNA1164
mRNA1165,mRNA1165
mRNA1166,mRNA1166
mRNA1167,mRNA1167
mRNA1168,mRNA1168
mRNA1169,mRNA1169
mRNA1170,mRNA1170
mRNA1171,mRNA1171
mRNA1172,mRNA1172
mRNA1173,mRNA1173
mRNA1174,mRNA1174
mRNA1175,mRNA1175
mRNA1176,mRNA1176
mRNA1177,mRNA1177
mRNA1178,mRNA1178
mRNA1179,mRNA1179
mRNA1180,mRNA1180
mRNA1181,mRNA1181
mRNA1182,mRNA1182
mRNA1183,mRNA1183
mRNA1184,mRNA1184
mRNA1185,mRNA1185
mRNA1186,mRNA1186
mRNA1187,mRNA1187
mRNA1188,mRNA1188
mRNA1189,mRNA1189
mRNA1190,mRNA1190
mRNA1191,mRNA1191
mRNA1192,mRNA1192
mRNA1193,mRNA1193
mRNA1194,mRNA1194
mRNA1195,mRNA1195
mRNA1196,mRNA1196
mRNA1197,mRNA1197
mRNA1198,mRNA1198
mRNA1199,mRNA1199
mRNA1200,mRNA1200
mRNA1201,mRNA1201
mRNA1202,mRNA1202
mRNA1203,mRNA1203
mRNA1204,mRNA1204
mRNA1205,mRNA1205
mRNA1206,mRNA1206
mRNA1207,mRNA1207
mRNA1208,mRNA1208
mRNA1209,mRNA1209
mRNA1210,mRNA1210
mRNA1211,mRNA1211
mRNA1212,mRNA1212
mRNA1213,mRNA1213
mRNA1214,mRNA1214
mRNA1215,mRNA1215
mRNA1216,mRNA1216
mRNA1217,mRNA1217
mRNA1218,mRNA1218
mRNA1219,mRNA1219
mRNA1220,mRNA1220
mRNA1221,mRNA1221
mRNA1222,mRNA1222
mRNA1223,mRNA1223
mRNA1224,mRNA1224
mRNA1225,mRNA1225
mRNA1226,mRNA1226
mRNA1227,mRNA1227
mRNA1228,mRNA1228
mRNA1229,mRNA1229
mRNA1230,mRNA1230
mRNA1231,mRNA1231
mRNA1232,mRNA1232
mRNA1233,mRNA1233
mRNA1234,mRNA1234
mRNA1235,mRNA1235
mRNA1236,mRNA1236
mRNA1237,mRNA1237
mRNA1238,mRNA1238
mRNA1239,mRNA1239
mRNA1240,mRNA1240
mRNA1241,mRNA1241
mRNA1242,mRNA1242
mRNA1243,mRNA1243
mRNA1244,mRNA1244
mRNA1245,mRNA1245
mRNA1246,mRNA1246
mRNA1247,mRNA1247
mRNA1248,mRNA1248
mRNA1249,mRNA1249
mRNA1250,mRNA1250
mRNA1251,mRNA1251
mRNA1252,mRNA1252
mRNA1253,mRNA1253
mRNA1254,mRNA1254
mRNA1255,mRNA1255
mRNA1256,mRNA1256
mRNA1257,mRNA1257
mRNA1258,mRNA1258
mRNA1259,mRNA1259
mRNA1260,mRNA1260
mRNA1261,mRNA1261
mRNA1262,mRNA1262
mRNA1263,mRNA1263
mRNA1264,mRNA1264
mRNA1265,mRNA1265
mRNA1266,mRNA1266
mRNA1267,mRNA1267
mRNA1268,mRNA1268
mRNA1269,mRNA1269
mRNA1270,mRNA1270
mRNA1271,mRNA1271
mRNA1272,mRNA1272
mRNA1273,mRNA1273
mRNA1274,mRNA1274
mRNA1275,mRNA1275
mRNA1276,mRNA1276
mRNA1277,mRNA1277
mRNA1278,mRNA1278
mRNA1279,mRNA1279
mRNA1280,mRNA1280
mRNA1281,mRNA1281
mRNA1282,mRNA1282
mRNA1283,mRNA1283
mRNA1284,mRNA1284
mRNA1285,mRNA1285
mRNA1286,mRNA1286
mRNA1287,mRNA1287
mRNA1288,mRNA1288
mRNA1289,mRNA1289
mRNA1290,mRNA1290
mRNA1291,mRNA1291
mRNA1292,mRNA1292
mRNA1293,mRNA1293
mRNA1294,mRNA1294
mRNA1295,mRNA1295
mRNA1296,mRNA1296
mRNA1297,mRNA1297
mRNA1298,mRNA1298
mRNA1299,mRNA1299
mRNA1300,mRNA1300
mRNA1301,mRNA1301
mRNA1302,mRNA1302
mRNA1303,mRNA1303
mRNA1304,mRNA1304
mRNA1305,mRNA1305
mRNA1306,mRNA1306
mRNA1307,mRNA1307
mRNA1308,mRNA1308
mRNA1309,mRNA1309
mRNA1310,mRNA1310
mRNA1311,mRNA1311
mRNA1312,mRNA1312
mRNA1313,mRNA1313
mRNA1314,mRNA1314
mRNA1315,mRNA1315
mRNA1316,mRNA1316
mRNA1317,mRNA1317
mRNA1318,mRNA1318
mRNA1319,mRNA1319
mRNA1320,mRNA1320
mRNA1321,mRNA1321
mRNA1322,mRNA1322
mRNA1323,mRNA1323
mRNA1324,mRNA1324
mRNA1325,mRNA1325
mRNA1326,mRNA1326
mRNA1327,mRNA1327
mRNA1328,mRNA1328
mRNA1329,mRNA1329
mRNA1330,mRNA1330
mRNA1331,mRNA1331
mRNA1332,mRNA1332
mRNA1333,mRNA1333
mRNA1334,mRNA1334
mRNA1335,mRNA1335
mRNA1336,mRNA1336
mRNA1337,mRNA1337
mRNA1338,mRNA1338
mRNA1339,mRNA1339
mRNA1340,mRNA1340
mRNA1341,mRNA1341
mRNA1342,mRNA1342
mRNA1343,mRNA1343
mRNA1344,mRNA1344
mRNA1345,mRNA1345
mRNA1346,mRNA1346
mRNA1347,mRNA1347
mRNA1348,mRNA1348
mRNA1349,mRNA1349
mRNA1350,mRNA1350
mRNA1351,mRNA1351
mRNA1352,mRNA1352
mRNA1353,mRNA1353
mRNA1354,mRNA1354
mRNA1355,mRNA1355
mRNA1356,mRNA1356
mRNA1357,mRNA1357
mRNA1358,mRNA1358
mRNA1359,mRNA1359
mRNA1360,mRNA1360
mRNA1361,mRNA1361
mRNA1362,mRNA1362
mRNA1363,mRNA1363
mRNA1364,mRNA1364
mRNA1365,mRNA1365
mRNA1366,mRNA1366
mRNA1367,mRNA1367
mRNA1368,mRNA1368
mRNA1369,mRNA1369
mRNA1370,mRNA1370
mRNA1371,mRNA1371
mRNA1372,mRNA1372
mRNA1373,mRNA1373
mRNA1374,mRNA1374
mRNA1375,mRNA1375
mRNA1376,mRNA1376
mRNA1377,mRNA1377
mRNA1378,mRNA1378
mRNA1379,mRNA1379
mRNA1380,mRNA1380
mRNA1381,mRNA1381
mRNA1382,mRNA1382
mRNA1383,mRNA1383
mRNA1384,mRNA1384
mRNA1385,mRNA1385
mRNA1386,mRNA1386
mRNA1387,mRNA1387
mRNA1388,mRNA1388
mRNA1389,mRNA1389
mRNA1390,mRNA1390
mRNA1391,mRNA1391
mRNA1392,mRNA1392
mRNA1393,mRNA1393
mRNA1394,mRNA1394
mRNA1395,mRNA1395
mRNA1396,mRNA1396
mRNA1397,mRNA1397
mRNA1398,mRNA1398
mRNA1399,mRNA1399
mRNA1400,mRNA1400
mRNA1401,mRNA1401
mRNA1402,mRNA1402
mRNA1403,mRNA1403
mRNA1404,mRNA1404
mRNA1405,mRNA1405
mRNA1406,mRNA1406
mRNA1407,mRNA1407
mRNA1408,mRNA1408
mRNA1409,mRNA1409
mRNA1410,mRNA1410
mRNA1411,mRNA1411
mRNA1412,mRNA1412
mRNA1413,mRNA1413
mRNA1414,mRNA1414
mRNA1415,mRNA1415
mRNA1416,mRNA1416
mRNA1417,mRNA1417
mRNA1418,mRNA1418
mRNA1419,mRNA1419
mRNA1420,mRNA1420
mRNA1421,mRNA1421
mRNA1422,mRNA1422
mRNA1423,mRNA1423
mRNA1424,mRNA1424
mRNA1425,mRNA1425
mRNA1426,mRNA1426
mRNA1427,mRNA1427
mRNA1428,mRNA1428
mRNA1429,mRNA1429
mRNA1430,mRNA1430
mRNA1431,mRNA1431
mRNA1432,mRNA1432
mRNA1433,mRNA1433
mRNA1434,mRNA1434
mRNA1435,mRNA1435
mRNA1436,mRNA1436
mRNA1437,mRNA1437
mRNA1438,mRNA1438
mRNA1439,mRNA1439
mRNA1440,mRNA1440
mRNA1441,mRNA1441
mRNA1442,mRNA1442
mRNA1443,mRNA1443
mRNA1444,mRNA1444
mRNA1445,mRNA1445
mRNA1446,mRNA1446
mRNA1447,mRNA1447
mRNA1448,mRNA1448
mRNA1449,mRNA1449
mRNA1450,mRNA1450
mRNA1451,mRNA1451
mRNA1452,mRNA1452
mRNA1453,mRNA1453
mRNA1454,mRNA1454
mRNA1455,mRNA1455
mRNA1456,mRNA1456
mRNA1457,mRNA1457
mRNA1458,mRNA1458
mRNA1459,mRNA1459
mRNA1460,mRNA1460
mRNA1461,mRNA1461
mRNA1462,mRNA1462
mRNA1463,mRNA1463
mRNA1464,mRNA1464
mRNA1465,mRNA1465
mRNA1466,mRNA1466
mRNA1467,mRNA1467
mRNA1468,mRNA1468
mRNA1469,mRNA1469
mRNA1470,mRNA1470
mRNA1471,mRNA1471
mRNA1472,mRNA1472
mRNA1473,mRNA1473
mRNA1474,mRNA1474
mRNA1475,mRNA1475
mRNA1476,mRNA1476
mRNA1477,mRNA1477
mRNA1478,mRNA1478
mRNA1479,mRNA1479
mRNA1480,mRNA1480
mRNA1481,mRNA1481
mRNA1482,mRNA1482
mRNA1483,mRNA1483
mRNA1484,mRNA1484
mRNA1485,mRNA1485
mRNA1486,mRNA1486
mRNA1487,mRNA1487
mRNA1488,mRNA1488
mRNA1489,mRNA1489
mRNA1490,mRNA1490
mRNA1491,mRNA1491
mRNA1492,mRNA1492
mRNA1493,mRNA1493
mRNA1494,mRNA1494
mRNA1495,mRNA1495
mRNA1496,mRNA1496
mRNA1497,mRNA1497
mRNA1498,mRNA1498
mRNA1499,mRNA1499
mRNA1500,mRNA1500
mRNA1501,mRNA1501
mRNA1502,mRNA1502
mRNA1503,mRNA1503
mRNA1504,mRNA1504
mRNA1505,mRNA1505
mRNA1506,mRNA1506
mRNA1507,mRNA1507
mRNA1508,mRNA1508
mRNA1509,mRNA1509
mRNA1510,mRNA1510
mRNA1511,mRNA1511
mRNA1512,mRNA1512
mRNA1513,mRNA1513
mRNA1514,mRNA1514
mRNA1515,mRNA1515
mRNA1516,mRNA1516
mRNA1517,mRNA1517
mRNA1518,mRNA1518
mRNA1519,mRNA1519
mRNA1520,mRNA1520
mRNA1521,mRNA1521
mRNA1522,mRNA1522
mRNA1523,mRNA1523
mRNA1524,mRNA1524
mRNA1525,mRNA1525
mRNA1526,mRNA1526
mRNA1527,mRNA1527
mRNA1528,mRNA1528
mRNA1529,mRNA1529
mRNA1530,mRNA1530
mRNA1531,mRNA1531
mRNA1532,mRNA1532
mRNA1533,mRNA1533
mRNA1534,mRNA1534
mRNA1535,mRNA1535
mRNA1536,mRNA1536
mRNA1537,mRNA1537
mRNA1538,mRNA1538
mRNA1539,mRNA1539
mRNA1540,mRNA1540
mRNA1541,mRNA1541
mRNA1542,mRNA1542
mRNA1543,mRNA1543
mRNA1544,mRNA1544
mRNA1545,mRNA1545
mRNA1546,mRNA1546
mRNA1547,mRNA1547
mRNA1548,mRNA1548
mRNA1549,mRNA1549
mRNA1550,mRNA1550
mRNA1551,mRNA1551
mRNA1552,mRNA1552
mRNA1553,mRNA1553
mRNA1554,mRNA1554
mRNA1555,mRNA1555
mRNA1556,mRNA1556
mRNA1557,mRNA1557
mRNA1558,mRNA1558
mRNA1559,mRNA1559
mRNA1560,mRNA1560
mRNA1561,mRNA1561
mRNA1562,mRNA1562
mRNA1563,mRNA1563
mRNA1564,mRNA1564
mRNA1565,mRNA1565
mRNA1566,mRNA1566
mRNA1567,mRNA1567
mRNA1568,mRNA1568
mRNA1569,mRNA1569
mRNA1570,mRNA1570
mRNA1571,mRNA1571
mRNA1572,mRNA1572
mRNA1573,mRNA1573
mRNA1574,mRNA1574
mRNA1575,mRNA1575
mRNA1576,mRNA1576
mRNA1577,mRNA1577
mRNA1578,mRNA1578
mRNA1579,mRNA1579
mRNA1580,mRNA1580
mRNA1581,mRNA1581
mRNA1582,mRNA1582
mRNA1583,mRNA1583
mRNA1584,mRNA1584
mRNA1585,mRNA1585
mRNA1586,mRNA1586
mRNA1587,mRNA1587
mRNA1588,mRNA1588
mRNA1589,mRNA1589
mRNA1590,mRNA1590
mRNA1591,mRNA1591
mRNA1592,mRNA1592
mRNA1593,mRNA1593
mRNA1594,mRNA1594
mRNA1595,mRNA1595
mRNA1596,mRNA1596
mRNA1597,mRNA1597
mRNA1598,mRNA1598
mRNA1599,mRNA1599
mRNA1600,mRNA1600
mRNA1601,mRNA1601
mRNA1602,mRNA1602
mRNA1603,mRNA1603
mRNA1604,mRNA1604
mRNA1605,mRNA1605
mRNA1606,mRNA1606
mRNA1607,mRNA1607
mRNA1608,mRNA1608
mRNA1609,mRNA1609
mRNA1610,mRNA1610
mRNA1611,mRNA1611
mRNA1612,mRNA1612
mRNA1613,mRNA1613
mRNA1614,mRNA1614
mRNA1615,mRNA1615
mRNA1616,mRNA1616
mRNA1617,mRNA1617
mRNA1618,mRNA1618
mRNA1619,mRNA1619
mRNA1620,mRNA1620
mRNA1621,mRNA1621
mRNA1622,mRNA1622
mRNA1623,mRNA1623
mRNA1624,mRNA1624
mRNA1625,mRNA1625
mRNA1626,mRNA1626
mRNA1627,mRNA1627
mRNA1628,mRNA1628
mRNA1629,mRNA1629
mRNA1630,mRNA1630
mRNA1631,mRNA1631
mRNA1632,mRNA1632
mRNA1633,mRNA1633
mRNA1634,mRNA1634
mRNA1635,mRNA1635
mRNA1636,mRNA1636
mRNA1637,mRNA1637
mRNA1638,mRNA1638
mRNA1639,mRNA1639
mRNA1640,mRNA1640
mRNA1641,mRNA1641
mRNA1642,mRNA1642
mRNA1643,mRNA1643
mRNA1644,mRNA1644
mRNA1645,mRNA1645
mRNA1646,mRNA1646
mRNA1647,mRNA1647
mRNA1648,mRNA1648
mRNA1649,mRNA1649
mRNA1650,mRNA1650
mRNA1651,mRNA1651
mRNA1652,mRNA1652
mRNA1653,mRNA1653
mRNA1654,mRNA1654
mRNA1655,mRNA1655
mRNA1656,mRNA1656
mRNA1657,mRNA1657
mRNA1658,mRNA1658
mRNA1659,mRNA1659
mRNA1660,mRNA1660
mRNA1661,mRNA1661
mRNA1662,mRNA1662
mRNA1663,mRNA1663
mRNA1664,mRNA1664
mRNA1665,mRNA1665
mRNA1666,mRNA1666
mRNA1667,mRNA1667
mRNA1668,mRNA1668
mRNA1669,mRNA1669
mRNA1670,mRNA1670
mRNA1671,mRNA1671
mRNA1672,mRNA1672
mRNA1673,mRNA1673
mRNA1674,mRNA1674
mRNA1675,mRNA1675
mRNA1676,mRNA1676
mRNA1677,mRNA1677
mRNA1678,mRNA1678
mRNA1679,mRNA1679
mRNA1680,mRNA1680
mRNA1681,mRNA1681
mRNA1682,mRNA1682
mRNA1683,mRNA1683
mRNA1684,mRNA1684
mRNA1685,mRNA1685
mRNA1686,mRNA1686
mRNA1687,mRNA1687
mRNA1688,mRNA1688
mRNA1689,mRNA1689
mRNA1690,mRNA1690
mRNA1691,mRNA1691
mRNA1692,mRNA1692
mRNA1693,mRNA1693
mRNA1694,mRNA1694
mRNA1695,mRNA1695
mRNA1696,mRNA1696
mRNA1697,mRNA1697
mRNA1698,mRNA1698
mRNA1699,mRNA1699
mRNA1700,mRNA1700
mRNA1701,mRNA1701
mRNA1702,mRNA1702
mRNA1703,mRNA1703
mRNA1704,mRNA1704
mRNA1705,mRNA1705
mRNA1706,mRNA1706
mRNA1707,mRNA1707
mRNA1708,mRNA1708
mRNA1709,mRNA1709
mRNA1710,mRNA1710
mRNA1711,mRNA1711
mRNA1712,mRNA1712
mRNA1713,mRNA1713
mRNA1714,mRNA1714
mRNA1715,mRNA1715
mRNA1716,mRNA1716
mRNA1717,mRNA1717
mRNA1718,mRNA1718
mRNA1719,mRNA1719
mRNA1720,mRNA1720
mRNA1721,mRNA1721
mRNA1722,mRNA1722
mRNA1723,mRNA1723
mRNA1724,mRNA1724
mRNA1725,mRNA1725
mRNA1726,mRNA1726
mRNA1727,mRNA1727
mRNA1728,mRNA1728
mRNA1729,mRNA1729
mRNA1730,mRNA1730
mRNA1731,mRNA1731
mRNA1732,mRNA1732
mRNA1733,mRNA1733
mRNA1734,mRNA1734
mRNA1735,mRNA1735
mRNA1736,mRNA1736
mRNA1737,mRNA1737
mRNA1738,mRNA1738
mRNA1739,mRNA1739
mRNA1740,mRNA1740
mRNA1741,mRNA1741
mRNA1742,mRNA1742
mRNA1743,mRNA1743
mRNA1744,mRNA1744
mRNA1745,mRNA1745
mRNA1746,mRNA1746
mRNA1747,mRNA1747
mRNA1748,mRNA1748
mRNA1749,mRNA1749
mRNA1750,mRNA1750
mRNA1751,mRNA1751
mRNA1752,mRNA1752
mRNA1753,mRNA1753
mRNA1754,mRNA1754
mRNA1755,mRNA1755
mRNA1756,mRNA1756
mRNA1757,mRNA1757
mRNA1758,mRNA1758
mRNA1759,mRNA1759
mRNA1760,mRNA1760
mRNA1761,mRNA1761
mRNA1762,mRNA1762
mRNA1763,mRNA1763
mRNA1764,mRNA1764
mRNA1765,mRNA1765
mRNA1766,mRNA1766
mRNA1767,mRNA1767
mRNA1768,mRNA1768
mRNA1769,mRNA1769
mRNA1770,mRNA1770
mRNA1771,mRNA1771
mRNA1772,mRNA1772
mRNA1773,mRNA1773
mRNA1774,mRNA1774
mRNA1775,mRNA1775
mRNA1776,mRNA1776
mRNA1777,mRNA1777
mRNA1778,mRNA1778
mRNA1779,mRNA1779
mRNA1780,mRNA1780
mRNA1781,mRNA1781
mRNA1782,mRNA1782
mRNA1783,mRNA1783
mRNA1784,mRNA1784
mRNA1785,mRNA1785
mRNA1786,mRNA1786
mRNA1787,mRNA1787
mRNA1788,mRNA1788
mRNA1789,mRNA1789
mRNA1790,mRNA1790
mRNA1791,mRNA1791
mRNA1792,mRNA1792
mRNA1793,mRNA1793
mRNA1794,mRNA1794
mRNA1795,mRNA1795
mRNA1796,mRNA1796
mRNA1797,mRNA1797
mRNA1798,mRNA1798
mRNA1799,mRNA1799
mRNA1800,mRNA1800
mRNA1801,mRNA1801
mRNA1802,mRNA1802
mRNA1803,mRNA1803
mRNA1804,mRNA1804
mRNA1805,mRNA1805
mRNA1806,mRNA1806
mRNA1807,mRNA1807
mRNA1808,mRNA1808
mRNA1809,mRNA1809
mRNA1810,mRNA1810
mRNA1811,mRNA1811
mRNA1812,mRNA1812
mRNA1813,mRNA1813
mRNA1814,mRNA1814
mRNA1815,mRNA1815
mRNA1816,mRNA1816
mRNA1817,mRNA1817
mRNA1818,mRNA1818
mRNA1819,mRNA1819
mRNA1820,mRNA1820
mRNA1821,mRNA1821
mRNA1822,mRNA1822
mRNA1823,mRNA1823
mRNA1824,mRNA1824
mRNA1825,mRNA1825
mRNA1826,mRNA1826
mRNA1827,mRNA1827
mRNA1828,mRNA1828
mRNA1829,mRNA1829
mRNA1830,mRNA1830
mRNA1831,mRNA1831
mRNA1832,mRNA1832
mRNA1833,mRNA1833
mRNA1834,mRNA1834
mRNA1835,mRNA1835
mRNA1836,mRNA1836
mRNA1837,mRNA1837
mRNA1838,mRNA1838
mRNA1839,mRNA1839
mRNA1840,mRNA1840
mRNA1841,mRNA1841
mRNA1842,mRNA1842
mRNA1843,mRNA1843
mRNA1844,mRNA1844
mRNA1845,mRNA1845
mRNA1846,mRNA1846
mRNA1847,mRNA1847
mRNA1848,mRNA1848
mRNA1849,mRNA1849
mRNA1850,mRNA1850
mRNA1851,mRNA1851
mRNA1852,mRNA1852
mRNA1853,mRNA1853
mRNA1854,mRNA1854
mRNA1855,mRNA1855
mRNA1856,mRNA1856
mRNA1857,mRNA1857
mRNA1858,mRNA1858
mRNA1859,mRNA1859
mRNA1860,mRNA1860
mRNA1861,mRNA1861
mRNA1862,mRNA1862
mRNA1863,mRNA1863
mRNA1864,mRNA1864
mRNA1865,mRNA1865
mRNA1866,mRNA1866
mRNA1867,mRNA1867
mRNA1868,mRNA1868
mRNA1869,mRNA1869
mRNA1870,mRNA1870
mRNA1871,mRNA1871
mRNA1872,mRNA1872
mRNA1873,mRNA1873
mRNA1874,mRNA1874
mRNA1875,mRNA1875
mRNA1876,mRNA1876
mRNA1877,mRNA1877
mRNA1878,mRNA1878
mRNA1879,mRNA1879
mRNA1880,mRNA1880
mRNA1881,mRNA1881
mRNA1882,mRNA1882
mRNA1883,mRNA1883
mRNA1884,mRNA1884
mRNA1885,mRNA1885
mRNA1886,mRNA1886
mRNA1887,mRNA1887
mRNA1888,mRNA1888
mRNA1889,mRNA1889
mRNA1890,mRNA1890
mRNA1891,mRNA1891
mRNA1892,mRNA1892
mRNA1893,mRNA1893
mRNA1894,mRNA1894
mRNA1895,mRNA1895
mRNA1896,mRNA1896
mRNA1897,mRNA1897
mRNA1898,mRNA1898
mRNA1899,mRNA1899
mRNA1900,mRNA1900
mRNA1901,mRNA1901
mRNA1902,mRNA1902
mRNA1903,mRNA1903
mRNA1904,mRNA1904
mRNA1905,mRNA1905
mRNA1906,mRNA1906
mRNA1907,mRNA1907
mRNA1908,mRNA1908
mRNA1909,mRNA1909
mRNA1910,mRNA1910
mRNA1911,mRNA1911
mRNA1912,mRNA1912
mRNA1913,mRNA1913
mRNA1914,mRNA1914
mRNA1915,mRNA1915
mRNA1916,mRNA1916
mRNA1917,mRNA1917
mRNA1918,mRNA1918
mRNA1919,mRNA1919
mRNA1920,mRNA1920
mRNA1921,mRNA1921
mRNA1922,mRNA1922
mRNA1923,mRNA1923
mRNA1924,mRNA1924
mRNA1925,mRNA1925
mRNA1926,mRNA1926
mRNA1927,mRNA1927
mRNA1928,mRNA1928
mRNA1929,mRNA1929
mRNA1930,mRNA1930
mRNA1931,mRNA1931
mRNA1932,mRNA1932
mRNA1933,mRNA1933
mRNA1934,mRNA1934
mRNA1935,mRNA1935
mRNA1936,mRNA1936
mRNA1937,mRNA1937
mRNA1938,mRNA1938
mRNA1939,mRNA1939
mRNA1940,mRNA1940
mRNA1941,mRNA1941
mRNA1942,mRNA1942
mRNA1943,mRNA1943
mRNA1944,mRNA1944
mRNA1945,mRNA1945
mRNA1946,mRNA1946
mRNA1947,mRNA1947
mRNA1948,mRNA1948
mRNA1949,mRNA1949
mRNA1950,mRNA1950
mRNA1951,mRNA1951
mRNA1952,mRNA1952
mRNA1953,mRNA1953
mRNA1954,mRNA1954
mRNA1955,mRNA1955
mRNA1956,mRNA1956
mRNA1957,mRNA1957
mRNA1958,mRNA1958
mRNA1959,mRNA1959
mRNA1960,mRNA1960
mRNA1961,mRNA1961
mRNA1962,mRNA1962
mRNA1963,mRNA1963
mRNA1964,mRNA1964
mRNA1965,mRNA1965
mRNA1966,mRNA1966
mRNA1967,mRNA1967
mRNA1968,mRNA1968
mRNA1969,mRNA1969
mRNA1970,mRNA1970
mRNA1971,mRNA1971
mRNA1972,mRNA1972
mRNA1973,mRNA1973
mRNA1974,mRNA1974
mRNA1975,mRNA1975
mRNA1976,mRNA1976
mRNA1977,mRNA1977
mRNA1978,mRNA1978
mRNA1979,mRNA1979
mRNA1980,mRNA1980
mRNA1981,mRNA1981
mRNA1982,mRNA1982
mRNA1983,mRNA1983
mRNA1984,mRNA1984
mRNA1985,mRNA1985
mRNA1986,mRNA1986
mRNA1987,mRNA1987
mRNA1988,mRNA1988
mRNA1989,mRNA1989
mRNA1990,mRNA1990
mRNA1991,mRNA1991
mRNA1992,mRNA1992
mRNA1993,mRNA1993
mRNA1994,mRNA1994
mRNA1995,mRNA1995
mRNA1996,mRNA1996
mRNA1997,mRNA1997
mRNA1998,mRNA1998
mRNA1999,mRNA1999
mRNA2000,mRNA2000
mRNA2001,mRNA2001
mRNA2002,mRNA2002
mRNA2003,mRNA2003
mRNA2004,mRNA2004
mRNA2005,mRNA2005
mRNA2006,mRNA2006
mRNA2007,mRNA2007
mRNA2008,mRNA2008
mRNA2009,mRNA2009
mRNA2010,mRNA2010
mRNA2011,mRNA2011
mRNA2012,mRNA2012
mRNA2013,mRNA2013
mRNA2014,mRNA2014
mRNA2015,mRNA2015
mRNA2016,mRNA2016
mRNA2017,mRNA2017
mRNA2018,mRNA2018
mRNA2019,mRNA2019
mRNA2020,mRNA2020
mRNA2021,mRNA2021
mRNA2022,mRNA2022
mRNA2023,mRNA2023
mRNA2024,mRNA2024
mRNA2025,mRNA2025
mRNA2026,mRNA2026
mRNA2027,mRNA2027
mRNA2028,mRNA2028
mRNA2029,mRNA2029
mRNA2030,mRNA2030
mRNA2031,mRNA2031
mRNA2032,mRNA2032
mRNA2033,mRNA2033
mRNA2034,mRNA2034
mRNA2035,mRNA2035
mRNA2036,mRNA2036
mRNA2037,mRNA2037
mRNA2038,mRNA2038
mRNA2039,mRNA2039
mRNA2040,mRNA2040
mRNA2041,mRNA2041
mRNA2042,mRNA2042
mRNA2043,mRNA2043
mRNA2044,mRNA2044
mRNA2045,mRNA2045
mRNA2046,mRNA2046
mRNA2047,mRNA2047
mRNA2048,mRNA2048
mRNA2049,mRNA2049
mRNA2050,mRNA2050
mRNA2051,mRNA2051
mRNA2052,mRNA2052
mRNA2053,mRNA2053
mRNA2054,mRNA2054
mRNA2055,mRNA2055
mRNA2056,mRNA2056
mRNA2057,mRNA2057
mRNA2058,mRNA2058
mRNA2059,mRNA2059
mRNA2060,mRNA2060
mRNA2061,mRNA2061
mRNA2062,mRNA2062
mRNA2063,mRNA2063
mRNA2064,mRNA2064
mRNA2065,mRNA2065
mRNA2066,mRNA2066
mRNA2067,mRNA2067
mRNA2068,mRNA2068
mRNA2069,mRNA2069
mRNA2070,mRNA2070
mRNA2071,mRNA2071
mRNA2072,mRNA2072
mRNA2073,mRNA2073
mRNA2074,mRNA2074
mRNA2075,mRNA2075
mRNA2076,mRNA2076
mRNA2077,mRNA2077
mRNA2078,mRNA2078
mRNA2079,mRNA2079
mRNA2080,mRNA2080
mRNA2081,mRNA2081
mRNA2082,mRNA2082
mRNA2083,mRNA2083
mRNA2084,mRNA2084
mRNA2085,mRNA2085
mRNA2086,mRNA2086
mRNA2087,mRNA2087
mRNA2088,mRNA2088
mRNA2089,mRNA2089
mRNA2090,mRNA2090
mRNA2091,mRNA2091
mRNA2092,mRNA2092
mRNA2093,mRNA2093
mRNA2094,mRNA2094
mRNA2095,mRNA2095
mRNA2096,mRNA2096
mRNA2097,mRNA2097
mRNA2098,mRNA2098
mRNA2099,mRNA2099
mRNA2100,mRNA2100
mRNA2101,mRNA2101
mRNA2102,mRNA2102
mRNA2103,mRNA2103
mRNA2104,mRNA2104
mRNA2105,mRNA2105
mRNA2106,mRNA2106
mRNA2107,mRNA2107
mRNA2108,mRNA2108
mRNA2109,mRNA2109
mRNA2110,mRNA2110
mRNA2111,mRNA2111
mRNA2112,mRNA2112
mRNA2113,mRNA2113
mRNA2114,mRNA2114
mRNA2115,mRNA2115
mRNA2116,mRNA2116
mRNA2117,mRNA2117
mRNA2118,mRNA2118
mRNA2119,mRNA2119
mRNA2120,mRNA2120
mRNA2121,mRNA2121
mRNA2122,mRNA2122
mRNA2123,mRNA2123
mRNA2124,mRNA2124
mRNA2125,mRNA2125
mRNA2126,mRNA2126
mRNA2127,mRNA2127
mRNA2128,mRNA2128
mRNA2129,mRNA2129
mRNA2130,mRNA2130
mRNA2131,mRNA2131
mRNA2132,mRNA2132
mRNA2133,mRNA2133
mRNA2134,mRNA2134
